start_date,end_date,sigma_hedge,realized_vol,vol_gap,initial_premium,hedging_pnl,pnl_pct_of_premium
2025-01-23 00:00:00-05:00,2025-02-21 00:00:00-05:00,0.14129307979711817,0.11791806297694718,0.023375016820170985,10.462693795203279,0.9159851998663839,0.08754774036169595
2025-01-30 00:00:00-05:00,2025-02-28 00:00:00-05:00,0.13845977267732365,0.1290779287689667,0.009381843908356946,10.193368645168505,1.490291958761041,0.14620210556864494
2025-02-06 00:00:00-05:00,2025-03-07 00:00:00-05:00,0.12889055196177757,0.15931324033393385,-0.03042268837215628,9.57711048461232,-0.9972120659845228,-0.10412452352792188
2025-02-13 00:00:00-05:00,2025-03-14 00:00:00-04:00,0.11167006245599981,0.19606288728394755,-0.08439282482794774,8.47761108065771,-1.7203040731281873,-0.2029232123013035
2025-02-21 00:00:00-05:00,2025-03-21 00:00:00-04:00,0.11791806297694718,0.20012905735899458,-0.0822109943820474,8.753083285398134,-3.2635376702564747,-0.37284435253811626
2025-02-28 00:00:00-05:00,2025-03-28 00:00:00-04:00,0.1290779287689667,0.21013051615656245,-0.08105258738759574,9.397589790647203,-3.222269792115516,-0.34288257562831986
2025-03-07 00:00:00-05:00,2025-04-04 00:00:00-04:00,0.15931324033393385,0.3274031112362892,-0.16808987090235533,11.023845058301731,-5.008813928786432,-0.45436178595547677
2025-03-14 00:00:00-04:00,2025-04-11 00:00:00-04:00,0.19606288728394755,0.513709074223443,-0.3176461869394955,13.049636300633608,-10.014960816455108,-0.7674513362467309
2025-03-21 00:00:00-04:00,2025-04-21 00:00:00-04:00,0.20012905735899458,0.5210967850608682,-0.32096772770187365,13.369375611888074,-12.77887936987841,-0.9558321750280848
2025-03-28 00:00:00-04:00,2025-04-28 00:00:00-04:00,0.21013051615656245,0.5327381145928297,-0.3226075984362673,13.785973719071308,-17.2270072448284,-1.2496039522400089
2025-04-04 00:00:00-04:00,2025-05-05 00:00:00-04:00,0.3274031112362892,0.44396699000511897,-0.11656387876882979,19.082580215777114,-10.118649187252288,-0.5302558182821829
2025-04-11 00:00:00-04:00,2025-05-12 00:00:00-04:00,0.513709074223443,0.22210189467417238,0.2916071795492706,31.149215559099275,15.986895840744069,0.5132359051036839
2025-04-21 00:00:00-04:00,2025-05-19 00:00:00-04:00,0.5210967850608682,0.16106737100771465,0.3600294140531536,30.397843105811233,9.374236414555924,0.3083849200065062
2025-04-28 00:00:00-04:00,2025-05-27 00:00:00-04:00,0.5327381145928297,0.16948557551471052,0.36325253907811916,33.292250024983275,17.43386157980524,0.5236612595040127
2025-05-05 00:00:00-04:00,2025-06-03 00:00:00-04:00,0.44396699000511897,0.1641581990599234,0.27980879094519556,28.53644718137423,14.709395990879784,0.5154599623908551
2025-05-12 00:00:00-04:00,2025-06-10 00:00:00-04:00,0.22210189467417238,0.12067943635332672,0.10142245832084566,15.234976053153503,6.13107835084088,0.4024343936905501
2025-05-19 00:00:00-04:00,2025-06-17 00:00:00-04:00,0.16106737100771465,0.13422003971368998,0.026847331294024668,11.535605333799026,3.617349514670309,0.3135812477973365
2025-05-27 00:00:00-04:00,2025-06-25 00:00:00-04:00,0.16948557551471052,0.10092512741692151,0.06856044809778901,12.013161754877103,4.06006677096434,0.33796820968601665
2025-06-03 00:00:00-04:00,2025-07-02 00:00:00-04:00,0.1641581990599234,0.09864199271376937,0.06551620634615403,11.763007883694058,2.946286624499521,0.25047051346311505
2025-06-10 00:00:00-04:00,2025-07-10 00:00:00-04:00,0.12067943635332672,0.09954344332081806,0.021135993032508654,9.00883525816431,0.45835297834696576,0.0508781618502326
2025-06-17 00:00:00-04:00,2025-07-17 00:00:00-04:00,0.13422003971368998,0.0778499986952823,0.05637004101840769,9.817759234670177,0.9253404458138448,0.09425169467857002
2025-06-25 00:00:00-04:00,2025-07-24 00:00:00-04:00,0.10092512741692151,0.0683462616653558,0.03257886575156571,7.771711103770599,0.5540842940293942,0.07129501941478103
2025-07-02 00:00:00-04:00,2025-07-31 00:00:00-04:00,0.09864199271376937,0.0675062888817426,0.03113570383202678,7.786101991042983,1.2702759159500374,0.16314658058825124
2025-07-10 00:00:00-04:00,2025-08-07 00:00:00-04:00,0.09954344332081806,0.1016790167561624,-0.0021355734353443317,7.915709563187079,-1.9023345538967078,-0.24032394553025724
2025-07-17 00:00:00-04:00,2025-08-14 00:00:00-04:00,0.0778499986952823,0.10647507590814538,-0.028625077212863087,6.443614555311058,-3.4987220218728226,-0.5429750634275681
2025-07-24 00:00:00-04:00,2025-08-21 00:00:00-04:00,0.0683462616653558,0.10755868783598718,-0.03921242617063138,5.847536001385322,-3.126906901323082,-0.5347392304352288
2025-07-31 00:00:00-04:00,2025-08-28 00:00:00-04:00,0.0675062888817426,0.11991478112362083,-0.05240849224187824,5.76781637947073,-5.142705015837009,-0.8916207932938596
2025-08-07 00:00:00-04:00,2025-09-05 00:00:00-04:00,0.1016790167561624,0.09661835321990947,0.005060663536252924,8.145981269310823,-0.07523332108871728,-0.009235636395599307
2025-08-14 00:00:00-04:00,2025-09-12 00:00:00-04:00,0.10647507590814538,0.09018256301862713,0.016292512889518246,8.650953153251692,1.4071327615151858,0.1626563843992471
2025-08-21 00:00:00-04:00,2025-09-19 00:00:00-04:00,0.10755868783598718,0.08498995954983733,0.02256872828614985,8.600889378632417,0.14714615237005546,0.017108248448772914
2025-08-28 00:00:00-04:00,2025-09-26 00:00:00-04:00,0.11991478112362083,0.07769197885327293,0.0422228022703479,9.667420598211947,2.290522836792775,0.23693215925832606
2025-09-05 00:00:00-04:00,2025-10-03 00:00:00-04:00,0.09661835321990947,0.057799098851900384,0.038819254368009086,7.977862513296998,0.953827113697912,0.1195592318253333
2025-09-12 00:00:00-04:00,2025-10-10 00:00:00-04:00,0.09018256301862713,0.11796964000444178,-0.027787076985814646,7.6369481223676985,-1.366458915366593,-0.17892735337096238
2025-09-19 00:00:00-04:00,2025-10-17 00:00:00-04:00,0.08498995954983733,0.13150869060997378,-0.046518731060136445,7.350899663948837,-6.046208430168008,-0.822512713623415
2025-09-26 00:00:00-04:00,2025-10-24 00:00:00-04:00,0.07769197885327293,0.13610236329345135,-0.05841038444017842,6.797497189828903,-6.891060010265164,-1.0137643043937201
2025-10-03 00:00:00-04:00,2025-10-31 00:00:00-04:00,0.057799098851900384,0.1478459647382837,-0.09004686588638333,5.411787052302429,-9.739750890369578,-1.7997291460730755
2025-10-10 00:00:00-04:00,2025-11-07 00:00:00-05:00,0.11796964000444178,0.11986440245451509,-0.0018947624500733062,9.614731916507765,-0.28678456403554264,-0.029827619378877877
2025-10-17 00:00:00-04:00,2025-11-14 00:00:00-05:00,0.13150869060997378,0.13167466635130645,-0.00016597574133267456,10.77917371110533,0.2741533975686252,0.025433619024636044
2025-10-24 00:00:00-04:00,2025-11-21 00:00:00-05:00,0.13610236329345135,0.1433225514991537,-0.00722018820570236,11.332821047693074,-0.4826848485004265,-0.04259176479264027
2025-10-31 00:00:00-04:00,2025-12-01 00:00:00-05:00,0.1478459647382837,0.1504569017944931,-0.002610937056209378,12.301881398254977,2.499942823531512,0.203216300222674
2025-11-07 00:00:00-05:00,2025-12-08 00:00:00-05:00,0.11986440245451509,0.13835260726043067,-0.01848820480591558,10.019881593471894,-1.7499506957237827,-0.1746478418331712
2025-11-14 00:00:00-05:00,2025-12-15 00:00:00-05:00,0.13167466635130645,0.12056086595952169,0.011113800391784764,10.913870858305359,1.233242511406047,0.11299771890443072
2025-11-21 00:00:00-05:00,2025-12-22 00:00:00-05:00,0.1433225514991537,0.10413293029649198,0.03918962120266173,11.555752480264516,1.1049964289526315,0.0956230614007871
2025-12-01 00:00:00-05:00,2025-12-30 00:00:00-05:00,0.1504569017944931,0.084880144905971,0.06557675688852209,12.466685914486561,5.041914622313129,0.404431029777875
2025-12-08 00:00:00-05:00,2026-01-07 00:00:00-05:00,0.13835260726043067,0.09387284666018239,0.044479760600248275,11.610203452303892,4.178853303069104,0.3599293776578795
2025-12-15 00:00:00-05:00,2026-01-14 00:00:00-05:00,0.12056086595952169,0.08632979459572857,0.03423107136379312,10.218167344930919,2.0698259811342723,0.20256332777335873
2025-12-22 00:00:00-05:00,2026-01-22 00:00:00-05:00,0.10413293029649198,0.10667416672062852,-0.0025412364241365337,9.06052400372397,-2.262878833824857,-0.2497514308107114
2025-12-30 00:00:00-05:00,2026-01-29 00:00:00-05:00,0.084880144905971,0.10635197403792024,-0.02147182913194924,7.623206218856808,-2.8889874009146297,-0.37897274689597316
2026-01-07 00:00:00-05:00,2026-02-05 00:00:00-05:00,0.09387284666018239,0.11409632378328495,-0.02022347712310256,8.338598268798307,-2.150544895114365,-0.2579024466451823
2026-01-14 00:00:00-05:00,2026-02-12 00:00:00-05:00,0.08632979459572857,0.14326531104291562,-0.05693551644718706,7.771156603955262,-8.98363476776035,-1.1560228709312044
2026-01-22 00:00:00-05:00,2026-02-20 00:00:00-05:00,0.10667416672062852,0.11821260367394322,-0.011538436953314704,9.309777112164795,-0.01217549951172714,-0.0013078185830912958
2026-01-29 00:00:00-05:00,2026-02-27 00:00:00-05:00,0.10635197403792024,0.13049206488015178,-0.024140090842231537,9.353325095108005,-2.118087221904247,-0.22645286038566684
2026-02-05 00:00:00-05:00,2026-03-06 00:00:00-05:00,0.11409632378328495,0.13301470297154883,-0.018918379188263876,9.714802895509195,-2.9651485784256693,-0.305219633410818
2026-02-12 00:00:00-05:00,2026-03-13 00:00:00-04:00,0.14326531104291562,0.11573929390891764,0.02752601713399798,11.976679342049863,1.8187110190834614,0.15185436356286222
2026-02-20 00:00:00-05:00,2026-03-20 00:00:00-04:00,0.11821260367394322,0.1320035557342709,-0.013790952060327669,10.199423207683708,-0.6463915714999798,-0.06337530645978319
2026-02-27 00:00:00-05:00,2026-03-27 00:00:00-04:00,0.13049206488015178,0.14949242479400582,-0.019000359913854042,11.084945996789145,-0.5159049666152125,-0.046541044653230515
2026-03-06 00:00:00-05:00,2026-04-06 00:00:00-04:00,0.13301470297154883,0.1834076412113729,-0.050392938239824075,11.053656242418356,-1.436038032072604,-0.1299152063877122
2026-03-13 00:00:00-04:00,2026-04-13 00:00:00-04:00,0.11573929390891764,0.1958966257168381,-0.08015733180792046,9.615906689641406,-8.04710325014014,-0.836853300459827
2026-03-20 00:00:00-04:00,2026-04-20 00:00:00-04:00,0.1320035557342709,0.1789266997939389,-0.04692314405966802,10.618214097323914,-5.158655036738082,-0.48583076112942636
2026-03-27 00:00:00-04:00,2026-04-27 00:00:00-04:00,0.14949242479400582,0.1426229536902576,0.00686947110374822,11.618302943666833,-2.240363479308712,-0.19283052698586586
2026-04-06 00:00:00-04:00,2026-05-04 00:00:00-04:00,0.1834076412113729,0.1218966424084978,0.0615109988028751,14.56852284499007,-0.13209244233632944,-0.009066975680499712
2026-04-13 00:00:00-04:00,2026-05-11 00:00:00-04:00,0.1958966257168381,0.10209156058153994,0.09380506513529817,16.126335404557608,3.0856118993261816,0.19133993073554265
2026-04-20 00:00:00-04:00,2026-05-18 00:00:00-04:00,0.1789266997939389,0.10671066329326022,0.07221603650067869,15.314670751253743,3.610644544508091,0.23576377208191066
2026-04-27 00:00:00-04:00,2026-05-26 00:00:00-04:00,0.1426229536902576,0.10407530442188578,0.038547649268371814,12.555718951123083,1.4645253825982536,0.11664209658557663
2026-05-04 00:00:00-04:00,2026-06-02 00:00:00-04:00,0.1218966424084978,0.09482619370827565,0.027070448700222155,10.946021677534361,-0.010482669840143899,-0.0009576693842712329
2026-05-11 00:00:00-04:00,2026-06-09 00:00:00-04:00,0.10209156058153994,0.1293000475818669,-0.02720848700032695,9.63995503974752,-1.2930890687247825,-0.1341384958117657
2026-05-18 00:00:00-04:00,2026-06-16 00:00:00-04:00,0.10671066329326022,0.1593060943624341,-0.05259543106917387,10.011196824602564,-7.547037454594943,-0.7538596620184373
2026-05-26 00:00:00-04:00,2026-06-24 00:00:00-04:00,0.10407530442188578,0.17009486574934804,-0.06601956132746226,9.952857917117854,-9.091371129762141,-0.9134432748332469
2026-06-02 00:00:00-04:00,2026-07-01 00:00:00-04:00,0.09482619370827565,0.1831341295986166,-0.08830793589034096,9.290513116779266,-7.223500064322657,-0.7775135747105884
2026-06-09 00:00:00-04:00,2026-07-09 00:00:00-04:00,0.1293000475818669,0.16022426150843433,-0.03092421392656744,11.84458768431773,-2.8010626543880335,-0.23648460622201725
2026-06-16 00:00:00-04:00,2026-07-16 00:00:00-04:00,0.1593060943624341,0.1255356747639713,0.0337704195984628,14.570021122331639,6.550738240812734,0.4496038945868337
2026-06-24 00:00:00-04:00,2026-07-23 00:00:00-04:00,0.17009486574934804,0.11652156689618658,0.05357329885316146,15.160322997687217,5.1648544562697225,0.3406823493838256
2026-07-01 00:00:00-04:00,2026-07-30 00:00:00-04:00,0.1831341295986166,0.12427165944581753,0.05886247015279908,16.5079165061303,6.677702452355133,0.4045151579168294
2026-07-09 00:00:00-04:00,2026-08-06 00:00:00-04:00,0.16022426150843433,0.14282711813043014,0.017397143378004187,14.71166919802721,0.3617231436591055,0.024587498453786025
2026-07-16 00:00:00-04:00,2026-08-13 00:00:00-04:00,0.1255356747639713,0.1394547373174428,-0.0139190625534715,11.779465708186137,-2.5258647220308603,-0.21442948131981157
2026-07-23 00:00:00-04:00,2026-08-20 00:00:00-04:00,0.11652156689618658,0.13121077138243534,-0.01468920448624876,10.83922388940988,-2.451094235349956,-0.22613189471477935
2026-07-30 00:00:00-04:00,2026-08-27 00:00:00-04:00,0.12427165944581753,0.10491502879359431,0.01935663065222322,11.533000322863757,-0.3758414391423912,-0.03258834896564593
2026-08-06 00:00:00-04:00,2026-09-03 00:00:00-04:00,0.14282711813043014,0.08273700974651839,0.06009010838391175,13.545361713771285,6.1459020917259295,0.45372742504746255
2026-08-13 00:00:00-04:00,2026-09-11 00:00:00-04:00,0.1394547373174428,0.08736020977492402,0.05209452754251877,13.416201169011686,4.273196028741632,0.31851013374871895
